date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Millet,KG,actual,Retail,UGX,2562.5,0.6932
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Sorghum,KG,actual,Retail,UGX,962.5,0.2604
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9315.0,2.52
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,pulses and nuts,Beans,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2280.0,0.6168
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1600.0,0.4329
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,cereals and tubers,Sorghum,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10000.0,2.7053
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,0.6575893382905699,30.27885511,pulses and nuts,Beans,KG,actual,Retail,UGX,4400.0,1.1903
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2600.0,0.7034
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3560.0,0.9631
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Millet,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Sorghum,KG,actual,Retail,UGX,3900.0,1.0551
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10800.0,2.9217
2023-03-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,5000.0,1.3527
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3750.0,1.0145
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1650.0,0.4464
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,25667.0,6.9437
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1300.0,0.3517
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,miscellaneous food,Salt,KG,actual,Retail,UGX,1300.0,0.3517
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Batteries,Pair,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,500.0,0.1353
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Firewood,KG,actual,Retail,UGX,241.0,0.0652
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Hoe,Unit,actual,Retail,UGX,12000.0,3.2464
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,7500.0,2.029
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2750.0,0.744
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Laundry soap,KG,actual,Retail,UGX,6750.0,1.8261
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Nails,KG,actual,Retail,UGX,7000.0,1.8937
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Pencil,Unit,actual,Retail,UGX,200.0,0.0541
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Plate (plastic),Unit,actual,Retail,UGX,950.0,0.257
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Rope,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Torch,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Underwear,Unit,actual,Retail,UGX,2750.0,0.744
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10000.0,2.7053
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,pulses and nuts,Beans,KG,actual,Retail,UGX,3250.0,0.8792
2023-03-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1250.0,0.3382
2023-03-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2380.0,0.6439
2023-03-15,Kasese,Busongora,Kasese,0.1698,30.07,pulses and nuts,Beans,KG,actual,Retail,UGX,4300.0,1.1633
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1400.0,0.3787
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3550.0,0.9604
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,23333.0,6.3123
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1600.0,0.4329
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,miscellaneous food,Salt,KG,actual,Retail,UGX,1100.0,0.2976
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Charcoal,KG,actual,Retail,UGX,1167.0,0.3157
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,700.0,0.1894
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Hoe,Unit,actual,Retail,UGX,12000.0,3.2464
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,10000.0,2.7053
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Laundry soap,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Nails,KG,actual,Retail,UGX,6417.0,1.736
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Panga,Unit,actual,Retail,UGX,10000.0,2.7053
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Pole,Unit,actual,Retail,UGX,7800.0,2.1102
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Torch,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,non-food,Wooden mingle,Unit,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7750.0,2.0966
2023-03-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,2250.0,0.6087
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,3333.0,0.9017
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3500.0,0.9469
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,16667.0,4.509
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,miscellaneous food,Salt,KG,actual,Retail,UGX,1600.0,0.4329
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Basin,Unit,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Batteries,Pair,actual,Retail,UGX,3500.0,0.9469
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Firewood,KG,actual,Retail,UGX,224.0,0.0606
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Hoe,Unit,actual,Retail,UGX,9000.0,2.4348
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,4500.0,1.2174
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Laundry soap,KG,actual,Retail,UGX,6000.0,1.6232
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Mug (plastic),Unit,actual,Retail,UGX,500.0,0.1353
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Nails,KG,actual,Retail,UGX,7000.0,1.8937
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Panga,Unit,actual,Retail,UGX,6000.0,1.6232
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Pencil,Unit,actual,Retail,UGX,300.0,0.0812
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Rope,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Torch,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,non-food,Underwear,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7000.0,1.8937
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,pulses and nuts,Beans,KG,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Koboko,Koboko,Lobule (refugee settlement),3.388407885,31.03455272,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,3333.0,0.9017
2023-03-15,Kotido,Jie,Kotido,3.004849911,34.11289978,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2140.0,0.5789
2023-03-15,Kotido,Jie,Kotido,3.004849911,34.11289978,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1520.0,0.4112
2023-03-15,Kotido,Jie,Kotido,3.004849911,34.11289978,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3160.0,0.8549
2023-03-15,Kotido,Jie,Kotido,3.004849911,34.11289978,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8765.0,2.3712
2023-03-15,Kotido,Jie,Kotido,3.004849911,34.11289978,pulses and nuts,Beans,KG,actual,Retail,UGX,3536.0,0.9566
2023-03-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2300.0,0.6222
2023-03-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1800.0,0.487
2023-03-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Millet,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Kween,Kween,Kapchorwa,1.382778,34.524444,cereals and tubers,Sorghum,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Kween,Kween,Kapchorwa,1.382778,34.524444,oil and fats,Oil (vegetable),L,actual,Retail,UGX,3524.0,0.9534
2023-03-15,Kween,Kween,Kapchorwa,1.382778,34.524444,pulses and nuts,Beans,KG,actual,Retail,UGX,3390.0,0.9171
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,774.0,0.2094
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3767.0,1.0191
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2167.0,0.5862
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,30500.0,8.2512
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1378.0,0.3728
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,miscellaneous food,Salt,KG,actual,Retail,UGX,1333.0,0.3606
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Batteries,Pair,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Charcoal,KG,actual,Retail,UGX,1020.0,0.2759
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Firewood,KG,actual,Retail,UGX,284.0,0.0768
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Hoe,Unit,actual,Retail,UGX,11333.0,3.0659
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,7333.0,1.9838
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Laundry soap,KG,actual,Retail,UGX,6000.0,1.6232
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Panga,Unit,actual,Retail,UGX,7000.0,1.8937
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Pen,Unit,actual,Retail,UGX,517.0,0.1399
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Pencil,Unit,actual,Retail,UGX,200.0,0.0541
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Plate (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Pole,Unit,actual,Retail,UGX,7417.0,2.0065
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Rope,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Torch,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),0.357104503,31.08910143,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9000.0,2.4348
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2075.0,0.5614
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1650.0,0.4464
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,miscellaneous food,Salt,KG,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Basin,Unit,actual,Retail,UGX,7167.0,1.9389
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Batteries,Pair,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Charcoal,KG,actual,Retail,UGX,656.0,0.1775
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,567.0,0.1534
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Firewood,KG,actual,Retail,UGX,400.0,0.1082
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Hoe,Unit,actual,Retail,UGX,10000.0,2.7053
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,9333.0,2.5249
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Panga,Unit,actual,Retail,UGX,7000.0,1.8937
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Pencil,Unit,actual,Retail,UGX,500.0,0.1353
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Plate (plastic),Unit,actual,Retail,UGX,1667.0,0.451
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Pole,Unit,actual,Retail,UGX,8000.0,2.1643
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Rope,Unit,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Sanitary pads,Packet,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Serving spoon,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Torch,Unit,actual,Retail,UGX,1167.0,0.3157
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,pulses and nuts,Beans,KG,actual,Retail,UGX,4750.0,1.285
2023-03-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1981.0,0.5359
2023-03-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1520.0,0.4112
2023-03-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1645.0,0.445
2023-03-15,Lira,Lira Municipality,Lira,2.235,32.909722,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8200.0,2.2184
2023-03-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Retail,UGX,4072.0,1.1016
2023-03-15,Masaka,Masaka Municipality,Masaka,-0.34695,31.73927,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1480.0,0.4004
2023-03-15,Masaka,Masaka Municipality,Masaka,-0.34695,31.73927,cereals and tubers,Millet,KG,actual,Retail,UGX,4180.0,1.1308
2023-03-15,Masaka,Masaka Municipality,Masaka,-0.34695,31.73927,oil and fats,Oil (vegetable),L,actual,Retail,UGX,10000.0,2.7053
2023-03-15,Masaka,Masaka Municipality,Masaka,-0.34695,31.73927,pulses and nuts,Beans,KG,actual,Retail,UGX,4680.0,1.2661
2023-03-15,Masindi,Buruli M,Masindi,1.690000057220459,31.709999084472656,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,3500.0,0.9469
2023-03-15,Masindi,Buruli M,Masindi,1.690000057220459,31.709999084472656,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Masindi,Buruli M,Masindi,1.690000057220459,31.709999084472656,cereals and tubers,Millet,KG,actual,Retail,UGX,2800.0,0.7575
2023-03-15,Masindi,Buruli M,Masindi,1.690000057220459,31.709999084472656,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Masindi,Buruli M,Masindi,1.690000057220459,31.709999084472656,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7500.0,2.029
2023-03-15,Mbale,Mbale Municipality,Mbale,1.070940018,34.17900848,cereals and tubers,Sorghum,KG,actual,Retail,UGX,3160.0,0.8549
